"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"3395","3","5/5,4,3","iii","3","0.068"
"3396","4","5/5,4,6","vi","6","0.051"
"3397","5","5/5,4,5/5","V/V","5/5","0.051"
"3398","6","5/5,4,16","I<sup>6</sup>","16","0.047"
"3399","7","5/5,4,664","vi<sup>6</sup><sub>4</sub>","664","0.03"
"3400","8","5/5,4,b4","iv","b4","0.021"
"3401","9","5/5,4,b7","&#9837;VII","b7","0.017"
"3402","10","5/5,4,27","ii<sup>7</sup>","27","0.013"
"3403","11","5/5,4,b6","&#9837;VI","b6","0.008"
"3404","12","5/5,4,5/6","V/vi","5/6","0.008"
"3405","1","5/5,5,1","I","1","0.533"
"3406","2","5/5,5,4","IV","4","0.115"
"3407","3","5/5,5,542","V<sup>4</sup><sub>2</sub>","542","0.088"
"3408","4","5/5,5,6","vi","6","0.053"
"3409","5","5/5,5,5/6","V/vi","5/6","0.035"
"3410","6","5/5,5,5/5","V/V","5/5","0.031"
"3411","7","5/5,5,464/4","IV<sup>6</sup><sub>4</sub>/IV","464/4","0.018"
"3412","8","5/5,5,b7","&#9837;VII","b7","0.018"
"3413","9","5/5,5,7/2","vii&deg;/ii","7/2","0.018"
"3414","10","5/5,5,37","iii<sup>7</sup>","37","0.018"
"3415","11","5/5,5,b3","&#9837;III","b3","0.018"
"3416","12","5/5,5,57","V<sup>7</sup>","57","0.009"
"3417","13","5/5,5,5/2","V/ii","5/2","0.004"
"3418","14","5/5,5,4/3","IV/iii","4/3","0.004"
"3419","1","5/5,6,5/5","V/V","5/5","0.31"
"3420","2","5/5,6,5","V","5","0.241"
"3421","3","5/5,6,4","IV","4","0.121"
"3422","4","5/5,6,1","I","1","0.112"
"3423","5","5/5,6,56","V<sup>6</sup>","56","0.086"
"3424","6","5/5,6,56/6","V<sup>6</sup>/vi","56/6","0.06"
"3425","7","5/5,6,5/6","V/vi","5/6","0.034"
"3426","8","5/5,6,47","IV<sup>7</sup>","47","0.034"
"3427","1","5/5,2,5","V","5","0.273"
"3428","2","5/5,2,6","vi","6","0.182"
"3429","3","5/5,2,57/6","V<sup>7</sup>/vi","57/6","0.182"
"3430","4","5/5,2,b4","iv","b4","0.182"
"3431","5","5/5,2,26","ii<sup>6</sup>","26","0.182"
"3432","1","5/5,3,5/5","V/V","5/5","0.41"
"3433","2","5/5,3,1","I","1","0.308"
"3434","3","5/5,3,5","V","5","0.179"
"3435","4","5/5,3,6","vi","6","0.103"
"3436","1","5/5,27,4","IV","4","0.703"
"3437","2","5/5,27,67","vi<sup>7</sup>","67","0.216"
"3438","3","5/5,27,37","iii<sup>7</sup>","37","0.081"
"3439","1","5/5,47,6","vi","6","0.381"
"3440","2","5/5,47,1","I","1","0.286"
"3441","3","5/5,47,543","V<sup>4</sup><sub>3</sub>","543","0.19"
"3442","4","5/5,47,5","V","5","0.143"
"3443","1","5/5,67,1","I","1","0.484"
"3444","2","5/5,67,17","I<sup>7</sup>","17","0.323"
"3445","3","5/5,67,265","ii<sup>6</sup><sub>5</sub>","265","0.129"
"3446","4","5/5,67,5","V","5","0.065"
"3447","1","5/5,56,1","I","1","0.667"
"3448","2","5/5,56,M56","v<sup>6</sup>","M56","0.333"
"3449","1","5/5,5/6,4","IV","4","0.444"
"3450","2","5/5,5/6,6","vi","6","0.222"
"3451","3","5/5,5/6,47","IV<sup>7</sup>","47","0.167"
"3452","4","5/5,5/6,664","vi<sup>6</sup><sub>4</sub>","664","0.167"
"3453","1","5/5,b7,5","V","5","1"
"3454","1","5/5,164,5/5","V/V","5/5","0.571"
"3455","2","5/5,164,1","I","1","0.429"
"3456","1","5/5,57,1","I","1","0.407"
"3457","2","5/5,57,5","V","5","0.296"
"3458","3","5/5,57,6","vi","6","0.148"
"3459","4","5/5,57,4","IV","4","0.074"
"3460","5","5/5,57,C67","&#9837;VIb7","C67","0.074"
"3461","1","5/5,5/5,4/3","IV/iii","4/3","1"
"3462","1","5/5,17,L77","vii<sup>7</sup>","L77","1"
"3463","1","5/5,664,5/6","V/vi","5/6","1"
"3464","1","5/5,564,57/5","V<sup>7</sup>/V","57/5","0.636"
"3465","2","5/5,564,2","ii","2","0.364"
"3466","1","5/5,66,b7","&#9837;VII","b7","0.571"
"3467","2","5/5,66,6","vi","6","0.429"
"3468","1","5/5,b6,1","I","1","0.625"
"3469","1","5/5,b3,4","IV","4","0.556"
"3470","2","5/5,b3,5","V","5","0.444"
"3471","1","464,1,464","IV<sup>6</sup><sub>4</sub>","464","0.353"
"3472","2","464,1,6","vi","6","0.102"
"3473","3","464,1,4","IV","4","0.074"
"3474","4","464,1,564","V<sup>6</sup><sub>4</sub>","564","0.07"
"3475","5","464,1,56","V<sup>6</sup>","56","0.068"
"3476","6","464,1,5","V","5","0.068"
"3477","7","464,1,16","I<sup>6</sup>","16","0.054"
"3478","8","464,1,C1","i&deg;","C1","0.04"
"3479","9","464,1,242","ii<sup>4</sup><sub>2</sub>","242","0.04"
"3480","10","464,1,46","IV<sup>6</sup>","46","0.032"
"3481","11","464,1,364","iii<sup>6</sup><sub>4</sub>","364","0.016"
"3482","12","464,1,67","vi<sup>7</sup>","67","0.016"
"3483","13","464,1,542/5","V<sup>4</sup><sub>2</sub>/V","542/5","0.008"
"3484","14","464,1,464/7","IV<sup>6</sup><sub>4</sub>/vii","464/7","0.008"
"3485","15","464,1,17","I<sup>7</sup>","17","0.008"
"3486","16","464,1,b464","iv<sup>6</sup><sub>4</sub>","b464","0.008"
"3487","17","464,1,57/4","V<sup>7</sup>/IV","57/4","0.004"
"3488","1","464,4,464","IV<sup>6</sup><sub>4</sub>","464","0.577"
"3489","2","464,4,1","I","1","0.192"
"3490","3","464,4,7/5","vii&deg;/V","7/5","0.154"
"3491","4","464,4,7/3","vii&deg;/iii","7/3","0.038"
"3492","5","464,4,5","V","5","0.038"
"3493","1","464,5,1","I","1","0.294"
"3494","2","464,5,164","I<sup>6</sup><sub>4</sub>","164","0.196"
"3495","3","464,5,464","IV<sup>6</sup><sub>4</sub>","464","0.157"
"3496","4","464,5,564","V<sup>6</sup><sub>4</sub>","564","0.157"
"3497","5","464,5,57","V<sup>7</sup>","57","0.078"
"3498","6","464,5,56","V<sup>6</sup>","56","0.078"
"3499","7","464,5,6","vi","6","0.039"
"3500","1","464,6,5","V","5","0.576"
"3501","2","464,6,3","iii","3","0.087"
"3502","3","464,6,1","I","1","0.087"
"3503","4","464,6,365","iii<sup>6</sup><sub>5</sub>","365","0.043"
"3504","5","464,6,b7","&#9837;VII","b7","0.043"
"3505","6","464,6,264","ii<sup>6</sup><sub>4</sub>","264","0.043"
"3506","7","464,6,17","I<sup>7</sup>","17","0.043"
"3507","8","464,6,56","V<sup>6</sup>","56","0.033"
"3508","9","464,6,66","vi<sup>6</sup>","66","0.022"
"3509","10","464,6,642","vi<sup>4</sup><sub>2</sub>","642","0.022"
"3510","1","464,2,b4","iv","b4","0.211"
"3511","2","464,2,5","V","5","0.211"
"3512","3","464,2,664","vi<sup>6</sup><sub>4</sub>","664","0.184"
"3513","4","464,2,1","I","1","0.158"
"3514","5","464,2,3","iii","3","0.105"
"3515","6","464,2,264","ii<sup>6</sup><sub>4</sub>","264","0.105"
"3516","7","464,2,5/6","V/vi","5/6","0.026"
"3517","1","464,3,56/5","V<sup>6</sup>/V","56/5","0.6"
"3518","2","464,3,5/6","V/vi","5/6","0.1"
"3519","3","464,3,4","IV","4","0.1"
"3520","1","464,27,442","IV<sup>4</sup><sub>2</sub>","442","0.429"
"3521","2","464,27,265","ii<sup>6</sup><sub>5</sub>","265","0.143"
"3522","3","464,27,3","iii","3","0.143"
"3523","4","464,27,57","V<sup>7</sup>","57","0.143"
"3524","5","464,27,16","I<sup>6</sup>","16","0.143"
"3525","1","464,47,3","iii","3","0.5"
"3526","2","464,47,37","iii<sup>7</sup>","37","0.5"
"3527","1","464,16,5","V","5","1"
"3528","1","464,67,264","ii<sup>6</sup><sub>4</sub>","264","1"
"3529","1","464,56,5","V","5","0.387"
"3530","2","464,56,b7","&#9837;VII","b7","0.129"
"3531","3","464,56,4","IV","4","0.129"
"3532","4","464,56,67","vi<sup>7</sup>","67","0.129"
"3533","5","464,56,1","I","1","0.129"
"3534","6","464,56,6","vi","6","0.097"
"3535","1","464,5/6,2","ii","2","1"
"3536","1","464,b7,5/5","V/V","5/5","0.25"
"3537","2","464,b7,264","ii<sup>6</sup><sub>4</sub>","264","0.25"
"3538","3","464,b7,464","IV<sup>6</sup><sub>4</sub>","464","0.25"
"3539","1","464,164,57","V<sup>7</sup>","57","0.4"
"3540","2","464,164,5","V","5","0.4"
"3541","3","464,164,56","V<sup>6</sup>","56","0.2"
"3542","1","464,57,5","V","5","1"
"3543","1","464,17,464","IV<sup>6</sup><sub>4</sub>","464","0.577"
"3544","2","464,17,4","IV","4","0.231"
"3545","3","464,17,1","I","1","0.154"
"3546","4","464,17,7","vii&deg;","7","0.038"
"3547","1","464,564,664","vi<sup>6</sup><sub>4</sub>","664","0.5"
"3548","2","464,564,4","IV","4","0.154"
"3549","3","464,564,6","vi","6","0.103"
"3550","4","464,564,56","V<sup>6</sup>","56","0.077"
"3551","5","464,564,46","IV<sup>6</sup>","46","0.051"
"3552","6","464,564,464","IV<sup>6</sup><sub>4</sub>","464","0.051"
"3553","7","464,564,1","I","1","0.051"
"3554","8","464,564,5/6","V/vi","5/6","0.013"
"3555","1","464,46,464","IV<sup>6</sup><sub>4</sub>","464","0.667"
"3556","2","464,46,1","I","1","0.333"
"3557","1","464,66,56","V<sup>6</sup>","56","1"
"3558","1","17,1,17","I<sup>7</sup>","17","0.255"
"3559","2","17,1,7/2","vii&deg;/ii","7/2","0.17"
"3560","3","17,1,4","IV","4","0.085"
"3561","4","17,1,3","iii","3","0.064"
"3562","5","17,1,57/4","V<sup>7</sup>/IV","57/4","0.043"
"3563","6","17,1,6","vi","6","0.043"
"3564","7","17,1,2","ii","2","0.043"
"3565","8","17,1,b6","&#9837;VI","b6","0.043"
"3566","9","17,1,542","V<sup>4</sup><sub>2</sub>","542","0.043"
"3567","10","17,1,26","ii<sup>6</sup>","26","0.043"
"3568","11","17,1,5","V","5","0.043"
"3569","12","17,1,47","IV<sup>7</sup>","47","0.043"
"3570","13","17,1,142","I<sup>4</sup><sub>2</sub>","142","0.043"
"3571","14","17,1,342","iii<sup>4</sup><sub>2</sub>","342","0.043"
"3572","1","17,4,5","V","5","0.238"
"3573","2","17,4,1","I","1","0.213"
"3574","3","17,4,664","vi<sup>6</sup><sub>4</sub>","664","0.15"
"3575","4","17,4,37","iii<sup>7</sup>","37","0.075"
"3576","5","17,4,5/5","V/V","5/5","0.05"
"3577","6","17,4,16","I<sup>6</sup>","16","0.05"
"3578","7","17,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.05"
"3579","8","17,4,6","vi","6","0.05"
"3580","9","17,4,47","IV<sup>7</sup>","47","0.05"
"3581","10","17,4,2","ii","2","0.038"
"3582","11","17,4,17","I<sup>7</sup>","17","0.025"
"3583","12","17,4,57/6","V<sup>7</sup>/vi","57/6","0.013"
"3584","1","17,5,27","ii<sup>7</sup>","27","0.542"
"3585","2","17,5,2","ii","2","0.292"
"3586","3","17,5,4","IV","4","0.167"
"3587","1","17,6,1","I","1","0.25"
"3588","2","17,6,4","IV","4","0.232"
"3589","3","17,6,27","ii<sup>7</sup>","27","0.232"
"3590","4","17,6,5/3","V/iii","5/3","0.143"
"3591","5","17,6,17","I<sup>7</sup>","17","0.071"
"3592","6","17,6,2","ii","2","0.071"
"3593","1","17,3,4","IV","4","0.714"
"3594","2","17,3,6","vi","6","0.286"
"3595","1","17,27,5","V","5","0.321"
"3596","2","17,27,37","iii<sup>7</sup>","37","0.231"
"3597","3","17,27,543","V<sup>4</sup><sub>3</sub>","543","0.128"
"3598","4","17,27,3","iii","3","0.103"
"3599","5","17,27,4","IV","4","0.051"
"3600","6","17,27,1","I","1","0.051"
"3601","7","17,27,643","vi<sup>4</sup><sub>3</sub>","643","0.051"
"3602","8","17,27,6","vi","6","0.038"
"3603","9","17,27,17","I<sup>7</sup>","17","0.026"
"3604","1","17,47,17","I<sup>7</sup>","17","0.214"
"3605","2","17,47,265","ii<sup>6</sup><sub>5</sub>","265","0.122"
"3606","3","17,47,27","ii<sup>7</sup>","27","0.115"
"3607","4","17,47,6","vi","6","0.092"
"3608","5","17,47,37","iii<sup>7</sup>","37","0.092"
"3609","6","17,47,1","I","1","0.069"
"3610","7","17,47,47/4","IV<sup>7</sup>/IV","47/4","0.061"
"3611","8","17,47,67","vi<sup>7</sup>","67","0.053"
"3612","9","17,47,77","vii<sup>ø</sup><sup>7</sup>","77","0.046"
"3613","10","17,47,56/6","V<sup>6</sup>/vi","56/6","0.031"
"3614","11","17,47,57/6","V<sup>7</sup>/vi","57/6","0.031"
"3615","12","17,47,5","V","5","0.031"
"3616","13","17,47,165","I<sup>6</sup><sub>5</sub>","165","0.031"
"3617","14","17,47,D77","&#9837;VII<sup>7</sup>","D77","0.015"
"3618","1","17,67,27","ii<sup>7</sup>","27","0.213"
"3619","2","17,67,47","IV<sup>7</sup>","47","0.187"
"3620","3","17,67,4","IV","4","0.133"
"3621","4","17,67,17","I<sup>7</sup>","17","0.107"
"3622","5","17,67,57/5","V<sup>7</sup>/V","57/5","0.107"
"3623","6","17,67,2","ii","2","0.093"
"3624","7","17,67,37","iii<sup>7</sup>","37","0.067"
"3625","8","17,67,442","IV<sup>4</sup><sub>2</sub>","442","0.04"
"3626","1","17,5/6,56/6","V<sup>6</sup>/vi","56/6","1"
"3627","1","17,164,1","I","1","0.667"
"3628","2","17,164,2","ii","2","0.333"
"3629","1","17,57,4","IV","4","0.5"
"3630","2","17,57,5/7","V/vii","5/7","0.5"
"3631","1","17,37,47","IV<sup>7</sup>","47","0.59"
"3632","2","17,37,L77","vii<sup>7</sup>","L77","0.205"
"3633","3","17,37,27","ii<sup>7</sup>","27","0.103"
"3634","4","17,37,D4","IV","D4","0.103"
"3635","1","17,5/5,67","vi<sup>7</sup>","67","0.917"
"3636","1","17,464,1","I","1","0.528"
"3637","2","17,464,17","I<sup>7</sup>","17","0.34"
"3638","3","17,464,27","ii<sup>7</sup>","27","0.075"
"3639","4","17,464,6","vi","6","0.057"
"3640","1","17,57/6,6","vi","6","1"
"3641","1","17,642,17","I<sup>7</sup>","17","0.4"
"3642","2","17,642,27","ii<sup>7</sup>","27","0.4"
"3643","3","17,642,D47","IVb7","D47","0.2"
"3644","1","17,66,47","IV<sup>7</sup>","47","1"
"3645","1","664,1,56","V<sup>6</sup>","56","0.375"
"3646","2","664,1,4","IV","4","0.25"
"3647","3","664,1,36","iii<sup>6</sup>","36","0.208"
"3648","4","664,1,364","iii<sup>6</sup><sub>4</sub>","364","0.167"
"3649","1","664,4,5","V","5","0.361"
"3650","2","664,4,2","ii","2","0.184"
"3651","3","664,4,464","IV<sup>6</sup><sub>4</sub>","464","0.101"
"3652","4","664,4,664","vi<sup>6</sup><sub>4</sub>","664","0.07"
"3653","5","664,4,56","V<sup>6</sup>","56","0.051"
"3654","6","664,4,564","V<sup>6</sup><sub>4</sub>","564","0.051"
"3655","7","664,4,47","IV<sup>7</sup>","47","0.044"
"3656","8","664,4,364","iii<sup>6</sup><sub>4</sub>","364","0.025"
"3657","9","664,4,36","iii<sup>6</sup>","36","0.025"
"3658","10","664,4,26","ii<sup>6</sup>","26","0.025"
"3659","11","664,4,46","IV<sup>6</sup>","46","0.025"
"3660","12","664,4,6","vi","6","0.025"
"3661","13","664,4,1","I","1","0.013"
"3662","1","664,5,6","vi","6","0.267"
"3663","2","664,5,664","vi<sup>6</sup><sub>4</sub>","664","0.222"
"3664","3","664,5,4","IV","4","0.222"
"3665","4","664,5,56","V<sup>6</sup>","56","0.178"
"3666","5","664,5,b6","&#9837;VI","b6","0.089"
"3667","6","664,5,5/6","V/vi","5/6","0.022"
"3668","1","664,6,664","vi<sup>6</sup><sub>4</sub>","664","0.384"
"3669","2","664,6,5","V","5","0.083"
"3670","3","664,6,164","I<sup>6</sup><sub>4</sub>","164","0.083"
"3671","4","664,6,66","vi<sup>6</sup>","66","0.048"
"3672","5","664,6,5/6","V/vi","5/6","0.042"
"3673","6","664,6,364","iii<sup>6</sup><sub>4</sub>","364","0.042"
"3674","7","664,6,2","ii","2","0.035"
"3675","8","664,6,4","IV","4","0.028"
"3676","9","664,6,165","I<sup>6</sup><sub>5</sub>","165","0.028"
"3677","10","664,6,56","V<sup>6</sup>","56","0.028"
"3678","11","664,6,7/3","vii&deg;/iii","7/3","0.028"
"3679","12","664,6,1","I","1","0.024"
"3680","13","664,6,17","I<sup>7</sup>","17","0.014"
"3681","14","664,6,36","iii<sup>6</sup>","36","0.014"
"3682","15","664,6,b6","&#9837;VI","b6","0.014"
"3683","16","664,6,b7","&#9837;VII","b7","0.014"
"3684","17","664,6,642","vi<sup>4</sup><sub>2</sub>","642","0.014"
"3685","18","664,6,M76","&#9837;VII<sup>6</sup>","M76","0.014"
"3686","19","664,6,7/5","vii&deg;/V","7/5","0.007"
"3687","20","664,6,543/3","V<sup>4</sup><sub>3</sub>/iii","543/3","0.003"
"3688","1","664,2,464","IV<sup>6</sup><sub>4</sub>","464","0.216"
"3689","2","664,2,1","I","1","0.216"
"3690","3","664,2,5/6","V/vi","5/6","0.162"
"3691","4","664,2,5","V","5","0.135"
"3692","5","664,2,543","V<sup>4</sup><sub>3</sub>","543","0.108"
"3693","6","664,2,26","ii<sup>6</sup>","26","0.108"
"3694","7","664,2,66","vi<sup>6</sup>","66","0.054"
"3695","1","664,3,67","vi<sup>7</sup>","67","0.333"
"3696","2","664,3,6","vi","6","0.333"
"3697","3","664,3,2","ii","2","0.333"
"3698","1","664,27,57","V<sup>7</sup>","57","0.333"
"3699","2","664,27,1","I","1","0.2"
"3700","3","664,27,664","vi<sup>6</sup><sub>4</sub>","664","0.2"
"3701","4","664,27,47","IV<sup>7</sup>","47","0.133"
"3702","5","664,27,464","IV<sup>6</sup><sub>4</sub>","464","0.133"
"3703","1","664,47,76","vii&deg;<sup>6</sup>","76","0.353"
"3704","2","664,47,564","V<sup>6</sup><sub>4</sub>","564","0.235"
"3705","3","664,47,5","V","5","0.235"
"3706","4","664,47,M47","IV<sup>7</sup>","M47","0.176"
"3707","1","664,16,66","vi<sup>6</sup>","66","0.364"
"3708","2","664,16,3","iii","3","0.242"
"3709","3","664,16,6","vi","6","0.121"
"3710","4","664,16,543/3","V<sup>4</sup><sub>3</sub>/iii","543/3","0.121"
"3711","5","664,16,4","IV","4","0.121"
"3712","6","664,16,565/3","V<sup>6</sup><sub>5</sub>/iii","565/3","0.03"
"3713","1","664,56,1","I","1","1"
"3714","1","664,5/6,664","vi<sup>6</sup><sub>4</sub>","664","0.389"
"3715","2","664,5/6,6","vi","6","0.361"
"3716","3","664,5/6,4","IV","4","0.139"
"3717","4","664,5/6,57/6","V<sup>7</sup>/vi","57/6","0.069"
"3718","5","664,5/6,342","iii<sup>4</sup><sub>2</sub>","342","0.042"
"3719","1","664,164,5","V","5","1"
"3720","1","664,37,5/6","V/vi","5/6","1"
"3721","1","664,5/5,L7","vii","L7","0.667"
"3722","2","664,5/5,47","IV<sup>7</sup>","47","0.333"
"3723","1","664,464,1","I","1","1"
"3724","1","664,564,6","vi","6","0.467"
"3725","2","664,564,364","iii<sup>6</sup><sub>4</sub>","364","0.4"
"3726","3","664,564,3","iii","3","0.133"
"3727","1","664,57/6,664","vi<sup>6</sup><sub>4</sub>","664","0.5"
"3728","2","664,57/6,4","IV","4","0.182"
"3729","3","664,57/6,6","vi","6","0.182"
"3730","4","664,57/6,37","iii<sup>7</sup>","37","0.091"
"3731","5","664,57/6,16","I<sup>6</sup>","16","0.045"
"3732","1","664,642,6","vi","6","0.632"
"3733","2","664,642,47","IV<sup>7</sup>","47","0.175"
"3734","3","664,642,443","IV<sup>4</sup><sub>3</sub>","443","0.123"
"3735","4","664,642,2","ii","2","0.07"
"3736","1","664,36,542/3","V<sup>4</sup><sub>2</sub>/iii","542/3","0.4"
"3737","2","664,36,3","iii","3","0.4"
"3738","3","664,36,6","vi","6","0.2"
"3739","1","664,66,564","V<sup>6</sup><sub>4</sub>","564","0.522"
"3740","2","664,66,7","vii&deg;","7","0.174"
"3741","3","664,66,26","ii<sup>6</sup>","26","0.174"
"3742","4","664,66,6","vi","6","0.13"
"3743","1","564,1,56","V<sup>6</sup>","56","0.236"
"3744","2","564,1,4","IV","4","0.188"
"3745","3","564,1,542","V<sup>4</sup><sub>2</sub>","542","0.083"
"3746","4","564,1,5","V","5","0.083"
"3747","5","564,1,164","I<sup>6</sup><sub>4</sub>","164","0.056"
"3748","6","564,1,3","iii","3","0.056"
"3749","7","564,1,b3","&#9837;III","b3","0.049"
"3750","8","564,1,2","ii","2","0.028"
"3751","9","564,1,37","iii<sup>7</sup>","37","0.028"
"3752","10","564,1,16","I<sup>6</sup>","16","0.028"
"3753","11","564,1,b7","&#9837;VII","b7","0.028"
"3754","12","564,1,6","vi","6","0.028"
"3755","13","564,1,56/4","V<sup>6</sup>/IV","56/4","0.028"
"3756","14","564,1,46","IV<sup>6</sup>","46","0.014"
"3757","15","564,1,464/6","IV<sup>6</sup><sub>4</sub>/vi","464/6","0.014"
"3758","1","564,4,16","I<sup>6</sup>","16","0.667"
"3759","2","564,4,5","V","5","0.099"
"3760","3","564,4,564","V<sup>6</sup><sub>4</sub>","564","0.049"
"3761","4","564,4,D5","v","D5","0.049"
"3762","5","564,4,b26","ii&deg;<sup>6</sup>","b26","0.049"
"3763","6","564,4,56","V<sup>6</sup>","56","0.025"
"3764","7","564,4,57","V<sup>7</sup>","57","0.012"
"3765","1","564,5,564","V<sup>6</sup><sub>4</sub>","564","0.568"
"3766","2","564,5,1","I","1","0.129"
"3767","3","564,5,56","V<sup>6</sup>","56","0.065"
"3768","4","564,5,2","ii","2","0.052"
"3769","5","564,5,4","IV","4","0.032"
"3770","6","564,5,6","vi","6","0.026"
"3771","7","564,5,b36","&#9837;III<sup>6</sup>","b36","0.026"
"3772","8","564,5,3","iii","3","0.026"
"3773","9","564,5,5/6","V/vi","5/6","0.026"
"3774","10","564,5,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.026"
"3775","1","564,6,4","IV","4","0.297"
"3776","2","564,6,5","V","5","0.176"
"3777","3","564,6,265","ii<sup>6</sup><sub>5</sub>","265","0.088"
"3778","4","564,6,66","vi<sup>6</sup>","66","0.088"
"3779","5","564,6,67","vi<sup>7</sup>","67","0.088"
"3780","6","564,6,164","I<sup>6</sup><sub>4</sub>","164","0.077"
"3781","7","564,6,7","vii&deg;","7","0.044"
"3782","8","564,6,3","iii","3","0.044"
"3783","9","564,6,56","V<sup>6</sup>","56","0.044"
"3784","10","564,6,364","iii<sup>6</sup><sub>4</sub>","364","0.033"
"3785","11","564,6,27","ii<sup>7</sup>","27","0.022"
"3786","1","564,2,564","V<sup>6</sup><sub>4</sub>","564","0.348"
"3787","2","564,2,1","I","1","0.225"
"3788","3","564,2,464","IV<sup>6</sup><sub>4</sub>","464","0.191"
"3789","4","564,2,4","IV","4","0.09"
"3790","5","564,2,16","I<sup>6</sup>","16","0.09"
"3791","6","564,2,57/4","V<sup>7</sup>/IV","57/4","0.045"
"3792","7","564,2,27","ii<sup>7</sup>","27","0.011"
"3793","1","564,3,36","iii<sup>6</sup>","36","0.448"
"3794","2","564,3,664","vi<sup>6</sup><sub>4</sub>","664","0.414"
"3795","3","564,3,16","I<sup>6</sup>","16","0.103"
"3796","4","564,3,6","vi","6","0.034"
"3797","1","564,27,564","V<sup>6</sup><sub>4</sub>","564","0.45"
"3798","2","564,27,2","ii","2","0.3"
"3799","3","564,27,5","V","5","0.2"
"3800","4","564,27,47","IV<sup>7</sup>","47","0.05"
"3801","1","564,47,67","vi<sup>7</sup>","67","0.6"
"3802","2","564,47,37","iii<sup>7</sup>","37","0.4"
"3803","1","564,16,4","IV","4","0.5"
"3804","2","564,16,27","ii<sup>7</sup>","27","0.139"
"3805","3","564,16,564","V<sup>6</sup><sub>4</sub>","564","0.111"
"3806","4","564,16,5","V","5","0.083"
"3807","5","564,16,2","ii","2","0.056"
"3808","6","564,16,57/4","V<sup>7</sup>/IV","57/4","0.056"
"3809","1","564,67,643","vi<sup>4</sup><sub>3</sub>","643","0.5"
"3810","1","564,56,1","I","1","0.581"
"3811","2","564,56,564","V<sup>6</sup><sub>4</sub>","564","0.258"
"3812","3","564,56,5","V","5","0.161"
"3813","1","564,5/6,6","vi","6","1"
"3814","1","564,164,264","ii<sup>6</sup><sub>4</sub>","264","0.571"
"3815","2","564,164,46","IV<sup>6</sup>","46","0.429"
"3816","1","564,57,6","vi","6","1"
"3817","1","564,37,542","V<sup>4</sup><sub>2</sub>","542","0.5"
"3818","2","564,37,343","iii<sup>4</sup><sub>3</sub>","343","0.5"
"3819","1","564,5/5,5","V","5","1"
"3820","1","564,464,56","V<sup>6</sup>","56","0.387"
"3821","2","564,464,364","iii<sup>6</sup><sub>4</sub>","364","0.258"
"3822","3","564,464,1","I","1","0.226"
"3823","4","564,464,3","iii","3","0.129"
"3824","1","564,17,143","I<sup>4</sup><sub>3</sub>","143","1"
"3825","1","564,664,6","vi","6","0.241"
"3826","2","564,664,26","ii<sup>6</sup>","26","0.193"
"3827","3","564,664,16","I<sup>6</sup>","16","0.169"
"3828","4","564,664,66","vi<sup>6</sup>","66","0.145"
"3829","5","564,664,464","IV<sup>6</sup><sub>4</sub>","464","0.133"
"3830","6","564,664,4","IV","4","0.048"
"3831","7","564,664,164","I<sup>6</sup><sub>4</sub>","164","0.048"
"3832","8","564,664,M6","vi","M6","0.024"
"3833","1","564,46,56","V<sup>6</sup>","56","0.8"
"3834","2","564,46,164","I<sup>6</sup><sub>4</sub>","164","0.2"
"3835","1","564,66,164","I<sup>6</sup><sub>4</sub>","164","0.333"
"3836","2","564,66,564","V<sup>6</sup><sub>4</sub>","564","0.333"
"3837","3","564,66,16","I<sup>6</sup>","16","0.333"
"3838","1","564,b3,3","iii","3","1"
"3839","1","46,1,56","V<sup>6</sup>","56","0.225"
"3840","2","46,1,5","V","5","0.157"
"3841","3","46,1,564","V<sup>6</sup><sub>4</sub>","564","0.078"
"3842","4","46,1,46","IV<sup>6</sup>","46","0.078"
"3843","5","46,1,364","iii<sup>6</sup><sub>4</sub>","364","0.069"
"3844","6","46,1,142","I<sup>4</sup><sub>2</sub>","142","0.059"
"3845","7","46,1,5/6","V/vi","5/6","0.039"
"3846","8","46,1,M57","v<sup>7</sup>","M57","0.039"
"3847","9","46,1,164","I<sup>6</sup><sub>4</sub>","164","0.039"
"3848","10","46,1,464","IV<sup>6</sup><sub>4</sub>","464","0.039"
"3849","11","46,1,C1","i&deg;","C1","0.039"
"3850","12","46,1,b46","iv<sup>6</sup>","b46","0.039"
"3851","13","46,1,M143","I<sup>4</sup><sub>3</sub>","M143","0.039"
"3852","14","46,1,2","ii","2","0.029"
"3853","15","46,1,b7","&#9837;VII","b7","0.029"
"3854","1","46,4,46","IV<sup>6</sup>","46","0.358"
"3855","2","46,4,1","I","1","0.242"
"3856","3","46,4,5","V","5","0.147"
"3857","4","46,4,464","IV<sup>6</sup><sub>4</sub>","464","0.126"
"3858","5","46,4,164","I<sup>6</sup><sub>4</sub>","164","0.042"
"3859","6","46,4,D3","&#9837;III","D3","0.042"
"3860","7","46,4,6","vi","6","0.042"
"3861","1","46,5,1","I","1","0.326"
"3862","2","46,5,4","IV","4","0.2"
"3863","3","46,5,6","vi","6","0.137"
"3864","4","46,5,67","vi<sup>7</sup>","67","0.084"
"3865","5","46,5,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.084"
